Gen	theta_1red	theta_2green	theta_3redgreen	tau_3redgreen	M_green->red	lnL
35524	0.013122	0.017614	0.001183	0.003195	0.337884	-3506.605
35528	0.012815	0.016102	0.001014	0.003195	0.360172	-3489.091
35532	0.013450	0.018750	0.000968	0.003634	0.494467	-3498.444
35536	0.021454	0.018458	0.000667	0.004629	0.488925	-3500.643
35540	0.019674	0.019742	0.001690	0.004629	0.312082	-3513.545
35544	0.015554	0.014102	0.001243	0.003699	0.440485	-3520.747
35548	0.017736	0.015030	0.001755	0.004176	0.440485	-3523.085
35552	0.014120	0.016809	0.001973	0.003538	0.414491	-3512.601
35556	0.014041	0.016241	0.002254	0.003538	0.624636	-3528.274
35560	0.016336	0.020311	0.001093	0.004236	0.624636	-3502.673
35564	0.016863	0.018095	0.001407	0.003592	0.826743	-3505.927
35568	0.013061	0.017450	0.000844	0.003150	0.826743	-3501.426
35572	0.013645	0.018573	0.001664	0.003389	0.826743	-3489.845
35576	0.015309	0.015863	0.001907	0.003755	0.537562	-3499.740
35580	0.014364	0.013227	0.001213	0.003131	0.692197	-3490.599
35584	0.014784	0.014316	0.001131	0.003131	0.865529	-3500.481
35588	0.015314	0.016968	0.001314	0.003692	0.632548	-3499.808
35592	0.013895	0.015566	0.001441	0.003199	0.632548	-3517.264
35596	0.013322	0.016221	0.001400	0.003199	0.485913	-3500.475
35600	0.015375	0.021081	0.001624	0.003490	0.405675	-3482.894
35604	0.012976	0.022315	0.000765	0.003490	0.405675	-3503.712
35608	0.014548	0.021242	0.000911	0.003490	0.887687	-3474.268
35612	0.014880	0.023163	0.001266	0.003490	0.887687	-3501.189
35616	0.014741	0.023769	0.003433	0.003663	0.557167	-3496.259
35620	0.014674	0.018071	0.001554	0.003143	0.864930	-3500.591
35624	0.012598	0.020649	0.001833	0.002924	0.669774	-3493.231
35628	0.010282	0.012256	0.001133	0.002209	0.669774	-3487.761
35632	0.010245	0.017573	0.000956	0.002209	0.696395	-3491.456
35636	0.012425	0.016542	0.000496	0.002646	0.617608	-3506.757
35640	0.012131	0.018432	0.000638	0.002646	0.834274	-3502.792
35644	0.014277	0.017346	0.000898	0.002599	0.580488	-3505.591
35648	0.013745	0.019708	0.001706	0.002825	0.580488	-3514.206
35652	0.013159	0.020822	0.001482	0.002693	0.903491	-3514.968
35656	0.014013	0.020965	0.001430	0.002511	0.918666	-3489.644
35660	0.015676	0.014884	0.000873	0.002511	0.918666	-3502.154
35664	0.016420	0.012400	0.001129	0.002673	0.588379	-3477.703
35668	0.017713	0.015547	0.001773	0.002640	0.700738	-3485.454
35672	0.019845	0.018091	0.001371	0.002640	0.700738	-3490.037
35676	0.021022	0.019275	0.001402	0.003024	0.728433	-3481.140
35680	0.023446	0.022512	0.002087	0.003377	1.142646	-3482.388
35684	0.016148	0.014201	0.001052	0.002626	0.995175	-3478.315
35688	0.014849	0.013721	0.000696	0.002651	0.602792	-3489.151
35692	0.013156	0.011192	0.001557	0.002233	0.602792	-3501.066
35696	0.015039	0.016260	0.001010	0.002583	0.478315	-3510.760
35700	0.013763	0.015509	0.001795	0.002639	0.876641	-3502.809
35704	0.015266	0.019359	0.002083	0.002835	0.886246	-3482.385
35708	0.013702	0.017760	0.001602	0.002732	0.607982	-3482.881
35712	0.013086	0.020157	0.001658	0.002554	0.837102	-3494.157
35716	0.015116	0.021952	0.002862	0.002554	0.679811	-3489.626
35720	0.014608	0.019612	0.002520	0.002861	0.812098	-3509.301
35724	0.013620	0.021831	0.001697	0.002861	0.790370	-3495.747
35728	0.014945	0.022092	0.001596	0.002807	0.727731	-3496.574
35732	0.012793	0.020319	0.001626	0.002721	0.727731	-3502.337
35736	0.013373	0.031209	0.002157	0.003261	0.895271	-3507.744
35740	0.013523	0.024616	0.001742	0.003261	0.548871	-3500.161
35744	0.013948	0.021366	0.001214	0.003384	0.407577	-3498.077
35748	0.013247	0.018368	0.002560	0.002754	0.569371	-3487.532
35752	0.016137	0.019283	0.003262	0.003376	0.569371	-3504.069
35756	0.013772	0.021857	0.002296	0.003376	0.735387	-3498.945
35760	0.015182	0.016393	0.001944	0.003428	0.614764	-3508.484
35764	0.015322	0.021656	0.001190	0.003428	0.888526	-3489.792
35768	0.018805	0.023068	0.001147	0.004376	0.888526	-3513.030
35772	0.015616	0.020494	0.001026	0.004133	0.893712	-3500.730
35776	0.015374	0.024163	0.001389	0.003994	0.795741	-3513.403
35780	0.014447	0.015448	0.001327	0.003708	0.869826	-3513.122
35784	0.015455	0.020418	0.003089	0.003965	0.869826	-3510.691
35788	0.014328	0.024634	0.001424	0.004019	0.629354	-3508.731
35792	0.016072	0.019589	0.003800	0.004019	0.629354	-3519.398
35796	0.014096	0.020009	0.002201	0.003625	0.736944	-3518.382
35800	0.014405	0.017776	0.002256	0.003531	0.472108	-3531.527
35804	0.016596	0.022375	0.002395	0.004286	0.583805	-3523.406
35808	0.012585	0.023935	0.001035	0.004249	0.406486	-3515.744
35812	0.012656	0.024963	0.000881	0.004249	0.406486	-3507.266
35816	0.013712	0.024472	0.000646	0.004249	0.340724	-3507.787
35820	0.017196	0.025720	0.001644	0.004895	0.672799	-3496.312
35824	0.017477	0.036600	0.002055	0.005095	0.480712	-3506.396
35828	0.017244	0.034734	0.001775	0.005896	0.534061	-3520.450
35832	0.018565	0.037799	0.001013	0.006328	0.534061	-3507.057
35836	0.021043	0.038703	0.003235	0.006328	0.736044	-3523.626
35840	0.022371	0.028460	0.003151	0.005952	0.459741	-3510.974
35844	0.023183	0.028513	0.001718	0.005952	0.453406	-3512.196
35848	0.022826	0.026587	0.001440	0.005705	0.396573	-3511.848
35852	0.021800	0.027030	0.001802	0.005985	0.465109	-3515.326
35856	0.021454	0.024660	0.002568	0.005858	0.471318	-3511.730
35860	0.023247	0.034320	0.001273	0.005858	0.667221	-3525.487
35864	0.024089	0.023840	0.002341	0.005605	0.617261	-3525.138
35868	0.016390	0.019142	0.001227	0.004134	0.419480	-3519.031
35872	0.018680	0.019280	0.001668	0.004932	0.429382	-3525.284
35876	0.013601	0.014387	0.001128	0.003984	0.428967	-3540.694
35880	0.011220	0.013203	0.000664	0.003280	0.583866	-3520.248
35884	0.016298	0.020421	0.001664	0.004036	0.539101	-3521.738
35888	0.019529	0.027160	0.001602	0.004863	0.614598	-3533.764
35892	0.014142	0.026137	0.001733	0.003958	0.480227	-3547.319
35896	0.013011	0.017732	0.001148	0.003214	0.566624	-3507.382
35900	0.012301	0.016950	0.001966	0.003214	0.726566	-3512.826
35904	0.012821	0.017363	0.001875	0.003086	0.464961	-3515.604
35908	0.013388	0.020711	0.001751	0.003086	0.665662	-3498.935
35912	0.013329	0.021246	0.000951	0.003289	0.460192	-3506.782
35916	0.016678	0.021894	0.001275	0.003814	0.460192	-3491.596
35920	0.020929	0.025611	0.001904	0.004520	0.461315	-3516.314
35924	0.018845	0.027322	0.001224	0.004520	0.461315	-3522.761
35928	0.017932	0.024258	0.001319	0.003841	0.529714	-3519.984
35932	0.016313	0.021464	0.000891	0.003527	0.671199	-3520.293
35936	0.015339	0.025411	0.000804	0.003527	0.454261	-3506.818
35940	0.016124	0.018778	0.001872	0.003527	0.588495	-3524.383
35944	0.014527	0.019377	0.001445	0.002995	0.705443	-3515.453
35948	0.014737	0.019385	0.001849	0.002995	0.705443	-3526.656
35952	0.017080	0.024078	0.001541	0.002995	0.726488	-3519.999
35956	0.017944	0.022039	0.001563	0.002995	0.726488	-3519.393
35960	0.018219	0.020989	0.002017	0.002995	0.712853	-3533.201
35964	0.022580	0.022250	0.003268	0.002995	0.712853	-3516.032
35968	0.019968	0.018287	0.001429	0.002938	0.609612	-3521.534
35972	0.015514	0.020544	0.001933	0.002533	0.912742	-3525.731
35976	0.019795	0.023218	0.001632	0.003071	0.570395	-3517.071
35980	0.022059	0.022942	0.001426	0.003071	0.652581	-3494.008
35984	0.020604	0.028742	0.001406	0.003071	0.626420	-3490.859
35988	0.019766	0.034751	0.001086	0.003071	0.660203	-3502.740
35992	0.021837	0.022991	0.001139	0.003030	0.605282	-3511.646
35996	0.021816	0.015827	0.001120	0.003030	0.605282	-3522.143
36000	0.024500	0.023253	0.001435	0.003030	0.713657	-3521.971
36004	0.024568	0.027415	0.002689	0.003485	0.713657	-3513.848
36008	0.025604	0.023995	0.003291	0.003485	0.509023	-3503.776
36012	0.022977	0.022972	0.002399	0.003485	0.509023	-3518.482
36016	0.029667	0.036709	0.002407	0.005187	0.660006	-3506.655
36020	0.028051	0.035237	0.003362	0.005187	0.429969	-3535.118
36024	0.025927	0.040437	0.003067	0.005187	0.835721	-3492.750
36028	0.027940	0.037391	0.005326	0.005187	0.451866	-3513.995
36032	0.016549	0.022379	0.002013	0.003196	0.545408	-3510.727
36036	0.016491	0.028555	0.002582	0.003196	0.703965	-3501.591
36040	0.015812	0.023351	0.001742	0.003016	0.703965	-3491.437
36044	0.016210	0.020089	0.001930	0.003016	0.457452	-3492.679
36048	0.018966	0.025277	0.004365	0.003632	0.440241	-3490.672
36052	0.021926	0.026046	0.004339	0.003632	0.530107	-3495.673
36056	0.018356	0.022237	0.002719	0.003296	0.530107	-3498.380
36060	0.016808	0.019490	0.001872	0.003348	0.340296	-3474.576
36064	0.017945	0.019352	0.002848	0.003250	0.541314	-3508.636
36068	0.019568	0.021692	0.001303	0.003727	0.629604	-3516.755
36072	0.020616	0.021725	0.001434	0.003727	0.692023	-3493.743
36076	0.021610	0.034644	0.001730	0.004300	0.770827	-3490.798
36080	0.025150	0.030113	0.002346	0.004300	0.770827	-3510.156
36084	0.023641	0.028236	0.001879	0.003995	0.821852	-3503.417
36088	0.019738	0.022748	0.002179	0.003410	0.670234	-3503.490
36092	0.015966	0.018539	0.003228	0.002899	0.812296	-3506.821
36096	0.015085	0.022833	0.003595	0.002899	0.812296	-3513.902
36100	0.013219	0.018848	0.002750	0.002793	0.568311	-3520.829
36104	0.012344	0.019812	0.001987	0.002848	0.775398	-3532.228
36108	0.012805	0.018958	0.001920	0.003012	0.901064	-3527.210
36112	0.016169	0.022630	0.002801	0.003658	0.914334	-3520.159
36116	0.017804	0.022113	0.001815	0.003658	0.914334	-3510.008
36120	0.018285	0.026554	0.002244	0.004333	0.655109	-3502.406
36124	0.014245	0.027821	0.001515	0.003823	0.361936	-3507.514
36128	0.016494	0.024963	0.002724	0.004146	0.646420	-3514.454
36132	0.017693	0.028676	0.003226	0.004146	0.419044	-3511.414
36136	0.017448	0.024172	0.001674	0.004146	0.686725	-3491.543
36140	0.014859	0.018537	0.000918	0.003175	0.686725	-3521.796
36144	0.013021	0.022143	0.001028	0.003175	0.622433	-3503.026
36148	0.010629	0.022313	0.001303	0.002735	0.622433	-3519.252
36152	0.011799	0.022012	0.001089	0.003224	0.500262	-3527.622
36156	0.012054	0.017530	0.000956	0.003224	0.500262	-3521.766
36160	0.011837	0.020167	0.001057	0.003125	0.783183	-3518.424
36164	0.013349	0.025413	0.001227	0.003329	0.668804	-3508.130
36168	0.012777	0.020101	0.001241	0.003537	0.517292	-3482.042
36172	0.013932	0.017308	0.001248	0.003647	0.519357	-3501.028
36176	0.020550	0.027780	0.001301	0.005236	0.613822	-3503.807
36180	0.024171	0.033780	0.003319	0.006298	0.732635	-3525.005
36184	0.025282	0.035223	0.002947	0.006298	0.522719	-3528.601
36188	0.019802	0.023638	0.001641	0.004634	0.721526	-3498.935
36192	0.018096	0.020208	0.001770	0.004195	0.449304	-3512.787
36196	0.016562	0.019956	0.001553	0.004187	0.586718	-3522.520
36200	0.018723	0.022543	0.000978	0.004821	0.424333	-3540.622
36204	0.019216	0.020563	0.000795	0.004360	0.716209	-3521.223
36208	0.019649	0.021145	0.000708	0.004436	0.814047	-3520.859
36212	0.015555	0.021459	0.001260	0.003569	0.814047	-3511.916
36216	0.019911	0.024643	0.001351	0.004708	0.681589	-3515.500
36220	0.016552	0.018082	0.000471	0.003683	0.489169	-3519.193
36224	0.014914	0.020472	0.001572	0.003600	0.571505	-3525.390
36228	0.015697	0.019642	0.002341	0.003600	0.332785	-3526.015
36232	0.013181	0.016486	0.001248	0.002993	0.359631	-3493.539
36236	0.016550	0.024405	0.001064	0.003389	0.359631	-3523.177
36240	0.012997	0.015750	0.000847	0.002872	0.241826	-3519.678
36244	0.010554	0.013020	0.000763	0.002533	0.311938	-3523.474
36248	0.010512	0.014964	0.000370	0.002543	0.388045	-3530.097
36252	0.012397	0.013807	0.001003	0.002813	0.393564	-3517.566
36256	0.011684	0.015194	0.000930	0.002813	0.403912	-3498.628
36260	0.012726	0.017873	0.001253	0.002950	0.638511	-3514.070
36264	0.014687	0.014919	0.002156	0.003286	0.791206	-3505.413
36268	0.017707	0.019058	0.001719	0.003579	0.688116	-3526.896
36272	0.017622	0.021763	0.000884	0.003838	0.688116	-3495.715
36276	0.020064	0.029011	0.001517	0.004153	0.688116	-3500.149
36280	0.019719	0.025395	0.003320	0.004153	0.523492	-3494.346
36284	0.019966	0.022571	0.001970	0.004153	0.682663	-3509.767
36288	0.015550	0.021406	0.001197	0.003346	0.511770	-3523.838
36292	0.016465	0.022900	0.003230	0.003346	0.640189	-3523.990
36296	0.021377	0.023676	0.002839	0.004013	0.472741	-3493.415
36300	0.016309	0.016170	0.001981	0.003016	0.716046	-3508.051
36304	0.019488	0.020566	0.001721	0.003719	0.809821	-3495.007
36308	0.014415	0.017726	0.001217	0.002977	0.344800	-3499.950
36312	0.013030	0.017562	0.001850	0.002977	0.525691	-3495.539
36316	0.016050	0.019663	0.001185	0.003381	0.588082	-3521.497
36320	0.015908	0.017698	0.001711	0.003312	0.581821	-3508.062
36324	0.011761	0.018069	0.001257	0.002668	0.581821	-3511.947
36328	0.013198	0.018062	0.002125	0.003030	0.667700	-3509.105
36332	0.014693	0.021894	0.003068	0.003673	0.534068	-3527.665
36336	0.013698	0.020399	0.001882	0.003390	0.752287	-3504.145
36340	0.013735	0.014613	0.000915	0.002998	0.466684	-3524.428
36344	0.015435	0.019844	0.001003	0.003227	0.592171	-3502.845
36348	0.016675	0.014090	0.000635	0.003066	0.773094	-3517.623
36352	0.016786	0.017113	0.002018	0.004012	0.717402	-3505.162
36356	0.014532	0.017142	0.001395	0.003138	0.717402	-3487.479
36360	0.019260	0.016431	0.001579	0.003620	0.649685	-3503.507
36364	0.014828	0.016455	0.001163	0.003260	0.468470	-3487.690
36368	0.015288	0.018706	0.001022	0.003260	0.747632	-3511.961
36372	0.017378	0.018775	0.000851	0.003506	0.518395	-3483.872
36376	0.016548	0.017609	0.001311	0.003712	0.557238	-3478.459
36380	0.013755	0.017428	0.000855	0.002993	0.574368	-3476.967
36384	0.012653	0.018014	0.000703	0.003002	0.785570	-3501.345
36388	0.010117	0.013356	0.000929	0.002280	0.754480	-3503.034
36392	0.010629	0.015588	0.001208	0.002280	0.663989	-3502.569
36396	0.011378	0.017028	0.001243	0.002299	0.927814	-3523.841
36400	0.013816	0.017081	0.001618	0.002798	0.926351	-3524.786
36404	0.010630	0.020574	0.001796	0.002281	0.926351	-3514.290
36408	0.011536	0.020503	0.001468	0.002712	0.689399	-3523.329
36412	0.013878	0.025132	0.001923	0.003175	0.689399	-3525.760
36416	0.014377	0.028187	0.001443	0.003079	0.738764	-3515.277
36420	0.011665	0.021757	0.001342	0.002503	0.873130	-3515.509
36424	0.011548	0.019535	0.001710	0.002503	0.627148	-3517.921
36428	0.012234	0.015491	0.000972	0.002503	0.627148	-3542.179
36432	0.010991	0.014436	0.001147	0.002538	0.547846	-3523.050
36436	0.013545	0.021434	0.001179	0.002910	1.030062	-3503.167
36440	0.011360	0.016481	0.001114	0.002712	0.940196	-3499.141
36444	0.016875	0.023859	0.001512	0.003671	0.627758	-3511.278
36448	0.014637	0.021771	0.001769	0.003509	0.576714	-3491.914
36452	0.014976	0.024736	0.001353	0.003716	0.732136	-3504.060
36456	0.011557	0.018863	0.000759	0.002819	0.726216	-3500.411
36460	0.011927	0.016355	0.000587	0.002746	0.726216	-3504.645
36464	0.010761	0.016209	0.000559	0.002435	0.792999	-3527.827
36468	0.013115	0.020075	0.000888	0.003109	0.792999	-3497.591
36472	0.012213	0.022069	0.001511	0.003109	0.623415	-3486.180
36476	0.012236	0.015841	0.001957	0.002863	0.623415	-3515.934
36480	0.013055	0.018894	0.002192	0.002863	0.499124	-3511.968
36484	0.014455	0.023448	0.002447	0.003226	0.723708	-3534.995
36488	0.017093	0.020228	0.002626	0.003226	0.723708	-3513.267
36492	0.017596	0.025305	0.002649	0.003226	0.481349	-3506.918
36496	0.015124	0.022345	0.001698	0.003226	0.528499	-3510.038
36500	0.011500	0.016844	0.001386	0.002663	0.735994	-3529.780
36504	0.009611	0.015252	0.001977	0.002663	0.542344	-3511.628
36508	0.009932	0.014465	0.001924	0.002743	0.687059	-3512.862
36512	0.011101	0.010292	0.002310	0.002743	0.727740	-3514.089
36516	0.014096	0.015743	0.001080	0.003244	0.802232	-3498.420
36520	0.013985	0.018445	0.000791	0.003244	0.564431	-3540.602
36524	0.014156	0.023204	0.001339	0.003795	0.361067	-3518.322
36528	0.014107	0.019199	0.000918	0.003179	0.383300	-3526.609
36532	0.014615	0.026260	0.000923	0.003481	0.375853	-3505.480
36536	0.015107	0.024572	0.000817	0.003356	0.375853	-3526.105
36540	0.015928	0.025019	0.001669	0.003740	0.582148	-3516.208
36544	0.015241	0.022221	0.000847	0.003939	0.760152	-3522.516
36548	0.015227	0.019549	0.000675	0.003569	0.533197	-3522.121
36552	0.018893	0.029364	0.000623	0.004422	0.533373	-3513.416
36556	0.018648	0.025038	0.001582	0.004422	0.533373	-3510.541
36560	0.014464	0.023541	0.001700	0.003498	0.395768	-3520.923
36564	0.014293	0.025257	0.002324	0.003392	0.395768	-3538.578
36568	0.012518	0.024328	0.001282	0.003392	0.417798	-3544.429
36572	0.016375	0.028310	0.001323	0.003819	0.429817	-3519.978
36576	0.018217	0.028832	0.002568	0.003951	0.790562	-3507.060
36580	0.015329	0.027163	0.002156	0.003951	0.790562	-3522.525
36584	0.015210	0.028723	0.002280	0.003951	0.623514	-3505.998
36588	0.015729	0.029907	0.001815	0.004254	0.633952	-3503.268
36592	0.015989	0.030277	0.002407	0.004254	0.778371	-3502.159
36596	0.018125	0.030458	0.001577	0.004254	0.502976	-3517.658
36600	0.019053	0.023423	0.002312	0.003608	0.578363	-3513.821
36604	0.020777	0.018332	0.001883	0.003336	0.835817	-3496.127
36608	0.020831	0.019996	0.002269	0.003336	0.591386	-3514.814
36612	0.018482	0.019423	0.001632	0.003336	0.902675	-3527.761
36616	0.015780	0.020513	0.003370	0.003336	0.867572	-3524.587
36620	0.014408	0.016548	0.002290	0.003336	0.867572	-3505.435
36624	0.013253	0.014841	0.001574	0.003336	0.867572	-3533.003
36628	0.012252	0.011953	0.002582	0.002825	0.649185	-3510.592
36632	0.013724	0.014645	0.001990	0.002825	0.651887	-3503.869
36636	0.011508	0.011302	0.001161	0.002285	0.486537	-3505.676
36640	0.012328	0.010280	0.000986	0.002572	0.516584	-3493.780
36644	0.010118	0.010592	0.001664	0.002572	0.770088	-3516.866
36648	0.013401	0.016320	0.003816	0.003119	0.770088	-3520.339
36652	0.015307	0.014680	0.003266	0.003299	0.685028	-3530.147
36656	0.017576	0.023076	0.005130	0.003938	0.700198	-3515.355
36660	0.017567	0.026467	0.006072	0.003938	0.966285	-3531.856
36664	0.015845	0.031196	0.003507	0.004059	0.752216	-3530.731
36668	0.015294	0.031196	0.003525	0.004059	0.752216	-3531.391
36672	0.015564	0.026290	0.001917	0.004059	0.803901	-3526.449
36676	0.015093	0.032141	0.001830	0.004059	0.557957	-3510.658
36680	0.012081	0.020759	0.002097	0.003462	0.477233	-3514.252
36684	0.009619	0.018693	0.002770	0.002897	0.730547	-3495.658
36688	0.011700	0.020197	0.003402	0.003636	0.382160	-3523.052
36692	0.015328	0.027060	0.002921	0.004378	0.569429	-3527.630
36696	0.014606	0.031609	0.002366	0.004378	0.257321	-3519.064
36700	0.013324	0.018619	0.000971	0.003526	0.497682	-3533.372
36704	0.017710	0.026170	0.001208	0.004367	0.568517	-3526.401
36708	0.019804	0.030865	0.000774	0.004367	0.459474	-3518.514
36712	0.021579	0.028178	0.001388	0.005144	0.678178	-3515.929
36716	0.016267	0.021873	0.000893	0.004341	0.399663	-3512.396
36720	0.018468	0.018997	0.001285	0.004754	0.516245	-3516.766
36724	0.017338	0.023636	0.002136	0.004804	0.516245	-3501.983
36728	0.012708	0.018029	0.000831	0.003733	0.516245	-3526.926
36732	0.012711	0.015055	0.000439	0.003733	0.516245	-3523.338
36736	0.013042	0.014394	0.000647	0.003196	0.869800	-3531.491
36740	0.014791	0.016305	0.000585	0.003706	0.612799	-3517.525
36744	0.015247	0.017267	0.000693	0.003810	0.733239	-3510.500
36748	0.014405	0.019026	0.000805	0.003810	0.764741	-3526.368
36752	0.014982	0.023718	0.001091	0.004586	0.400600	-3520.335
36756	0.014856	0.024808	0.001077	0.004586	0.820813	-3525.327
36760	0.013774	0.021298	0.001138	0.004586	0.522766	-3539.467
36764	0.013237	0.019350	0.000687	0.004586	0.789063	-3513.238
36768	0.015838	0.017894	0.000637	0.004586	0.789063	-3519.342
36772	0.014436	0.019285	0.001459	0.004586	0.564737	-3520.834
36776	0.014322	0.018239	0.000875	0.004586	0.775411	-3517.157
36780	0.011726	0.020502	0.001183	0.004617	0.621267	-3537.047
36784	0.012036	0.024033	0.001784	0.004617	0.508856	-3516.663
36788	0.012137	0.025023	0.001386	0.004617	0.752871	-3537.838
36792	0.011386	0.021515	0.001759	0.004617	0.663806	-3511.827
36796	0.012978	0.021126	0.000756	0.004617	0.663806	-3528.573
36800	0.014258	0.020543	0.000576	0.004617	0.663806	-3521.017
36804	0.020939	0.023869	0.001346	0.007020	0.628454	-3498.765
36808	0.023787	0.026003	0.001938	0.008227	0.628454	-3525.160
36812	0.021739	0.024556	0.002012	0.007280	0.708343	-3527.972
36816	0.025602	0.025572	0.002234	0.007907	0.914465	-3544.916
36820	0.022952	0.030322	0.001087	0.007967	0.939105	-3550.689
36824	0.018035	0.025485	0.001705	0.006764	0.517144	-3518.629
36828	0.016285	0.022422	0.000723	0.005581	0.626837	-3537.643
36832	0.016904	0.024862	0.001243	0.005581	0.586318	-3503.367
