Gen	theta_1red	theta_2green	theta_3redgreen	tau_3redgreen	lnL
31744	0.022557	0.036086	0.006533	0.002522	-3538.972
31748	0.019901	0.033396	0.005764	0.002225	-3517.547
31752	0.020716	0.034286	0.005461	0.002284	-3525.027
31756	0.020716	0.034286	0.006106	0.002470	-3526.837
31760	0.020716	0.034286	0.006967	0.002398	-3530.474
31764	0.016813	0.030201	0.005583	0.002011	-3532.001
31768	0.016813	0.030201	0.005583	0.002011	-3531.076
31772	0.020965	0.036832	0.007719	0.002261	-3555.456
31776	0.018389	0.033582	0.007034	0.001909	-3541.273
31780	0.018131	0.033716	0.007806	0.001882	-3551.905
31784	0.014599	0.029220	0.006286	0.001516	-3505.965
31788	0.012950	0.024504	0.005070	0.001321	-3521.192
31792	0.014852	0.028102	0.005815	0.001515	-3538.364
31796	0.014852	0.029187	0.005815	0.001515	-3528.517
31800	0.014972	0.027357	0.006946	0.001420	-3516.460
31804	0.017347	0.031695	0.008047	0.001646	-3524.943
31808	0.017450	0.031695	0.008592	0.001541	-3519.094
31812	0.015395	0.028186	0.006569	0.001360	-3521.470
31816	0.015395	0.028186	0.006857	0.001360	-3550.177
31820	0.015395	0.028186	0.006857	0.001360	-3547.252
31824	0.019135	0.035921	0.008013	0.001837	-3563.132
31828	0.019135	0.035533	0.008013	0.001837	-3567.507
31832	0.019552	0.036307	0.008549	0.001877	-3536.515
31836	0.021313	0.037169	0.008347	0.002046	-3533.916
31840	0.020689	0.036081	0.007169	0.002145	-3531.723
31844	0.020689	0.036081	0.008623	0.002056	-3526.634
31848	0.020689	0.036224	0.007429	0.002056	-3535.748
31852	0.020665	0.036182	0.006743	0.002260	-3530.769
31856	0.017012	0.029087	0.006217	0.001808	-3539.658
31860	0.019290	0.034930	0.006987	0.002320	-3537.659
31864	0.020783	0.040355	0.008850	0.002444	-3540.516
31868	0.020775	0.039180	0.008687	0.002490	-3543.165
31872	0.018043	0.033417	0.006976	0.002135	-3527.965
31876	0.017198	0.031853	0.006649	0.002035	-3527.149
31880	0.015935	0.032552	0.006649	0.002035	-3549.155
31884	0.015423	0.030160	0.006436	0.001970	-3530.956
31888	0.016259	0.032636	0.007075	0.002001	-3524.065
31892	0.013363	0.027328	0.006140	0.001557	-3537.432
31896	0.015250	0.031173	0.006684	0.001863	-3528.225
31900	0.015250	0.031173	0.008343	0.001725	-3515.901
31904	0.015872	0.033309	0.007646	0.001795	-3517.435
31908	0.015872	0.033309	0.006851	0.001795	-3530.568
31912	0.016776	0.032545	0.006201	0.001984	-3532.602
31916	0.018106	0.032602	0.006824	0.002100	-3544.639
31920	0.015567	0.027121	0.005598	0.001892	-3542.425
31924	0.013307	0.022393	0.004785	0.001617	-3552.099
31928	0.015356	0.025664	0.005484	0.001853	-3553.988
31932	0.013818	0.023093	0.004935	0.001668	-3528.270
31936	0.014300	0.024506	0.005733	0.001607	-3522.690
31940	0.015229	0.025135	0.006105	0.001711	-3516.297
31944	0.015229	0.025135	0.004659	0.001692	-3521.544
31948	0.015229	0.025175	0.004380	0.001800	-3531.508
31952	0.015510	0.023184	0.004461	0.001833	-3545.234
31956	0.018867	0.026503	0.004769	0.002241	-3525.763
31960	0.019189	0.026503	0.004769	0.002241	-3522.800
31964	0.019189	0.027095	0.004455	0.002399	-3530.789
31968	0.023466	0.033135	0.005791	0.002760	-3504.459
31972	0.029259	0.039813	0.005490	0.003316	-3535.657
31976	0.025688	0.036468	0.005372	0.002844	-3521.694
31980	0.024498	0.036468	0.005119	0.002984	-3535.531
31984	0.024498	0.036835	0.005213	0.002930	-3527.135
31988	0.020197	0.029611	0.004298	0.002416	-3534.936
31992	0.016326	0.022979	0.002737	0.001901	-3552.059
31996	0.017804	0.023914	0.002983	0.002073	-3554.920
32000	0.019940	0.026783	0.003341	0.002322	-3531.755
32004	0.020720	0.027959	0.003590	0.002359	-3530.188
32008	0.016903	0.021674	0.002928	0.001924	-3530.591
32012	0.018101	0.023604	0.003032	0.002131	-3516.154
32016	0.017624	0.022295	0.002863	0.002013	-3515.159
32020	0.017624	0.021330	0.002863	0.002013	-3522.777
32024	0.017624	0.022899	0.002848	0.002024	-3524.062
32028	0.017624	0.023846	0.003013	0.001913	-3532.423
32032	0.018430	0.025919	0.003315	0.001902	-3524.398
32036	0.018430	0.024450	0.003315	0.001902	-3520.598
32040	0.018430	0.024450	0.003840	0.001902	-3531.755
32044	0.020905	0.026663	0.004769	0.002244	-3545.784
32048	0.019637	0.026663	0.005158	0.002075	-3529.666
32052	0.019213	0.027082	0.005047	0.002030	-3532.201
32056	0.024402	0.036723	0.006045	0.002734	-3525.243
32060	0.024402	0.036723	0.007011	0.002767	-3542.736
32064	0.024402	0.036723	0.007679	0.002897	-3540.346
32068	0.018344	0.030350	0.006207	0.002302	-3525.859
32072	0.021932	0.034123	0.006180	0.002577	-3540.821
32076	0.020202	0.034123	0.006604	0.002412	-3536.171
32080	0.022631	0.038225	0.007256	0.002623	-3562.453
32084	0.018942	0.031995	0.006798	0.002196	-3537.962
32088	0.019958	0.030608	0.004941	0.002442	-3533.964
32092	0.019212	0.030469	0.004704	0.002292	-3526.766
32096	0.016193	0.026252	0.004053	0.001974	-3551.007
32100	0.016193	0.023828	0.004294	0.001974	-3520.942
32104	0.021350	0.034550	0.006140	0.002668	-3543.457
32108	0.022312	0.035738	0.005818	0.002816	-3513.025
32112	0.022485	0.035738	0.005531	0.002962	-3557.456
32116	0.022485	0.036279	0.005586	0.002933	-3529.433
32120	0.024266	0.036279	0.005081	0.002794	-3534.574
32124	0.024266	0.036279	0.004896	0.002900	-3549.549
32128	0.026623	0.034824	0.005501	0.002872	-3579.275
32132	0.031730	0.041398	0.006540	0.003415	-3580.860
32136	0.025102	0.031913	0.006668	0.002457	-3543.662
32140	0.024447	0.031913	0.006772	0.002419	-3522.496
32144	0.020889	0.025825	0.005458	0.001966	-3529.058
32148	0.018910	0.023682	0.005091	0.001772	-3538.104
32152	0.017006	0.019987	0.004102	0.001567	-3531.461
32156	0.017625	0.019987	0.003758	0.001710	-3526.076
32160	0.016530	0.018746	0.003525	0.001604	-3529.877
32164	0.018398	0.020207	0.003711	0.001770	-3521.845
32168	0.016059	0.018482	0.004601	0.001619	-3550.221
32172	0.019405	0.023219	0.005560	0.001956	-3533.911
32176	0.016288	0.019488	0.004434	0.001728	-3550.639
32180	0.016288	0.019488	0.004187	0.001728	-3528.187
32184	0.016288	0.019488	0.003852	0.001878	-3539.373
32188	0.015076	0.018039	0.004007	0.001547	-3566.334
32192	0.015076	0.016970	0.004183	0.001560	-3542.404
32196	0.013865	0.017917	0.004539	0.001364	-3545.467
32200	0.013865	0.019195	0.004559	0.001358	-3540.272
32204	0.015355	0.018023	0.004345	0.001425	-3534.276
32208	0.017648	0.019849	0.004994	0.001638	-3532.795
32212	0.019780	0.020422	0.005696	0.001804	-3544.255
32216	0.017146	0.017703	0.005048	0.001530	-3536.357
32220	0.017146	0.017703	0.005027	0.001536	-3536.557
32224	0.018060	0.018647	0.004987	0.001718	-3527.436
32228	0.017298	0.017794	0.004777	0.001645	-3522.606
32232	0.016379	0.016849	0.004523	0.001558	-3539.821
32236	0.022896	0.023553	0.005690	0.002420	-3539.374
32240	0.024804	0.028212	0.006070	0.002854	-3554.631
32244	0.022231	0.023638	0.005193	0.002338	-3526.938
32248	0.020935	0.022260	0.005167	0.002084	-3540.515
32252	0.020935	0.023262	0.005657	0.002248	-3543.397
32256	0.019981	0.024292	0.004591	0.002248	-3520.861
32260	0.019981	0.023121	0.004591	0.002248	-3545.026
32264	0.019145	0.022154	0.005060	0.002106	-3563.493
32268	0.023341	0.027009	0.006169	0.002567	-3559.259
32272	0.022974	0.026585	0.006072	0.002527	-3546.209
32276	0.020459	0.024652	0.005821	0.002241	-3540.002
32280	0.020459	0.023507	0.005797	0.002250	-3551.682
32284	0.022083	0.022797	0.005773	0.002422	-3540.399
32288	0.017935	0.018515	0.004689	0.001967	-3533.225
32292	0.017935	0.019561	0.003652	0.001967	-3551.677
32296	0.017935	0.019561	0.003871	0.001856	-3553.480
32300	0.020670	0.021381	0.004467	0.002136	-3544.383
32304	0.020545	0.020235	0.004348	0.001966	-3536.327
32308	0.020524	0.020214	0.003592	0.002113	-3557.734
32312	0.019034	0.020691	0.003638	0.002086	-3561.856
32316	0.017814	0.020340	0.003955	0.001919	-3574.987
32320	0.015831	0.018982	0.003691	0.001791	-3551.848
32324	0.018721	0.022448	0.003001	0.002018	-3555.643
32328	0.018367	0.019323	0.002733	0.001838	-3547.370
32332	0.018367	0.020536	0.003538	0.002011	-3545.976
32336	0.023100	0.024447	0.004450	0.002529	-3556.234
32340	0.018844	0.020433	0.003778	0.002081	-3555.578
32344	0.019893	0.020433	0.003778	0.002081	-3538.380
32348	0.019893	0.020433	0.004989	0.001991	-3539.376
32352	0.025151	0.024918	0.005457	0.002530	-3533.129
32356	0.030862	0.030757	0.006947	0.003028	-3530.675
32360	0.018583	0.019049	0.004449	0.001814	-3551.758
32364	0.021419	0.021331	0.003968	0.002082	-3527.597
32368	0.019895	0.019473	0.003762	0.001974	-3543.339
32372	0.021432	0.018455	0.003785	0.001962	-3525.980
32376	0.023712	0.020419	0.003101	0.002170	-3526.372
32380	0.022671	0.020817	0.003101	0.002170	-3519.192
32384	0.022598	0.023452	0.003451	0.002129	-3543.198
32388	0.020996	0.020903	0.002704	0.002158	-3535.641
32392	0.022091	0.022002	0.002845	0.002271	-3520.262
32396	0.031176	0.031460	0.004804	0.002931	-3529.112
32400	0.022458	0.024437	0.003349	0.002194	-3525.255
32404	0.025704	0.026470	0.003811	0.002495	-3551.703
32408	0.030661	0.030301	0.004328	0.003127	-3547.541
32412	0.038354	0.037107	0.006326	0.003602	-3534.441
32416	0.035352	0.036306	0.005241	0.003694	-3552.390
32420	0.028099	0.029792	0.004512	0.002964	-3541.346
32424	0.033003	0.035532	0.005627	0.003381	-3535.630
32428	0.024644	0.027189	0.004306	0.002587	-3545.426
32432	0.020727	0.021976	0.004044	0.002176	-3530.879
32436	0.021636	0.024934	0.004124	0.002219	-3546.080
32440	0.021636	0.024934	0.004124	0.002219	-3548.036
32444	0.021324	0.024702	0.003896	0.002349	-3542.421
32448	0.021324	0.025751	0.004020	0.002277	-3528.822
32452	0.023491	0.031965	0.004933	0.002438	-3529.743
32456	0.022128	0.031965	0.004933	0.002438	-3527.046
32460	0.025892	0.035885	0.006254	0.002633	-3532.572
32464	0.030145	0.040620	0.007009	0.002930	-3529.971
32468	0.031916	0.043007	0.007274	0.003165	-3513.673
32472	0.038474	0.051844	0.008486	0.003942	-3528.036
32476	0.038474	0.051844	0.009290	0.003601	-3524.582
32480	0.033388	0.044088	0.006644	0.003081	-3532.522
32484	0.033094	0.044993	0.006503	0.003278	-3528.643
32488	0.021737	0.029552	0.004196	0.002080	-3522.678
32492	0.024310	0.033132	0.004863	0.002446	-3531.176
32496	0.023890	0.033132	0.004863	0.002446	-3531.380
32500	0.024697	0.032830	0.005027	0.002528	-3541.922
32504	0.024697	0.032397	0.005027	0.002528	-3536.969
32508	0.024596	0.032583	0.005647	0.002567	-3537.844
32512	0.024173	0.031519	0.005799	0.002500	-3545.879
32516	0.028221	0.036798	0.004909	0.002919	-3540.534
32520	0.032592	0.041065	0.005824	0.003063	-3547.346
32524	0.032592	0.039922	0.005903	0.003022	-3532.062
32528	0.034695	0.041403	0.006258	0.003231	-3517.703
32532	0.032630	0.040150	0.004910	0.003380	-3547.614
32536	0.029353	0.037239	0.004654	0.002885	-3539.707
32540	0.028727	0.035164	0.004395	0.002725	-3528.975
32544	0.027971	0.033088	0.005152	0.002645	-3556.438
32548	0.031860	0.039176	0.005868	0.003013	-3536.453
32552	0.026194	0.033303	0.004988	0.002561	-3531.886
32556	0.024869	0.029851	0.004628	0.002377	-3529.723
32560	0.023686	0.028431	0.004326	0.002211	-3549.049
32564	0.027737	0.033292	0.004656	0.002653	-3540.689
32568	0.023416	0.028106	0.003598	0.002447	-3556.550
32572	0.022529	0.027322	0.003309	0.002311	-3550.924
32576	0.022900	0.029509	0.003921	0.002275	-3544.829
32580	0.019707	0.026563	0.003530	0.002048	-3546.748
32584	0.024527	0.033061	0.004834	0.002316	-3539.408
32588	0.019032	0.027601	0.004036	0.001934	-3529.512
32592	0.017753	0.025672	0.004959	0.001934	-3539.306
32596	0.019171	0.027721	0.006425	0.002088	-3540.776
32600	0.019171	0.027721	0.005510	0.002208	-3537.265
32604	0.014195	0.021407	0.004852	0.001635	-3539.293
32608	0.014195	0.021407	0.004707	0.001685	-3525.723
32612	0.017223	0.025557	0.005815	0.001945	-3520.153
32616	0.016222	0.026301	0.005856	0.001931	-3538.296
32620	0.016565	0.026858	0.005980	0.001972	-3522.660
32624	0.014891	0.021334	0.005088	0.001636	-3539.724
32628	0.017781	0.026746	0.006165	0.001925	-3547.596
32632	0.018803	0.026746	0.006165	0.001925	-3527.663
32636	0.017668	0.027699	0.006524	0.001951	-3540.679
32640	0.017668	0.027699	0.006104	0.002085	-3540.020
32644	0.023311	0.037802	0.008541	0.002594	-3536.612
32648	0.020765	0.035727	0.008073	0.002452	-3518.827
32652	0.020765	0.035727	0.008073	0.002452	-3519.278
32656	0.023622	0.041774	0.008440	0.003034	-3529.410
32660	0.016306	0.028835	0.005826	0.002095	-3525.145
32664	0.017441	0.029768	0.006197	0.002306	-3537.026
32668	0.017441	0.030257	0.006197	0.002306	-3527.120
32672	0.018696	0.029354	0.005489	0.002514	-3537.554
32676	0.018696	0.031005	0.005489	0.002514	-3537.818
32680	0.022925	0.038020	0.006208	0.003342	-3537.897
32684	0.018745	0.032124	0.004861	0.002854	-3538.221
32688	0.021377	0.037344	0.007183	0.003325	-3542.265
32692	0.029951	0.050847	0.010064	0.004659	-3543.850
32696	0.029951	0.050847	0.009193	0.004621	-3550.738
32700	0.027098	0.047542	0.010588	0.004257	-3554.186
32704	0.028216	0.048906	0.008659	0.004610	-3558.776
32708	0.034139	0.062794	0.009577	0.005347	-3534.509
32712	0.024741	0.046309	0.007316	0.003676	-3537.065
32716	0.032842	0.061502	0.008866	0.005050	-3533.009
32720	0.030813	0.058077	0.007700	0.004418	-3546.936
32724	0.025900	0.046842	0.006150	0.003908	-3552.086
32728	0.025558	0.046842	0.006757	0.003557	-3531.667
32732	0.022784	0.041250	0.006024	0.003171	-3526.811
32736	0.022047	0.041250	0.006025	0.003170	-3537.623
32740	0.022459	0.041205	0.006704	0.003038	-3524.038
32744	0.020781	0.038126	0.005993	0.002910	-3561.663
32748	0.024909	0.043845	0.006617	0.003663	-3550.305
32752	0.021799	0.038414	0.005193	0.003138	-3557.003
32756	0.019065	0.031043	0.004384	0.002843	-3544.953
32760	0.019503	0.035429	0.006836	0.003074	-3565.232
32764	0.019503	0.035429	0.005278	0.003074	-3538.752
32768	0.019503	0.035429	0.004580	0.002951	-3520.720
32772	0.016952	0.028949	0.005093	0.002565	-3541.938
32776	0.016903	0.028949	0.005236	0.002495	-3536.426
32780	0.024660	0.042234	0.007507	0.003878	-3532.242
32784	0.024660	0.043050	0.007507	0.003878	-3539.528
32788	0.022931	0.038128	0.007856	0.003869	-3535.654
32792	0.024662	0.042090	0.008461	0.004156	-3561.096
32796	0.020833	0.035559	0.007706	0.003586	-3561.539
32800	0.021856	0.035559	0.009569	0.003402	-3561.407
32804	0.021931	0.035256	0.011392	0.003391	-3562.332
32808	0.020082	0.032284	0.010313	0.002964	-3552.210
32812	0.019421	0.034082	0.010313	0.002964	-3551.793
32816	0.019421	0.032469	0.008690	0.002915	-3562.101
32820	0.019960	0.032469	0.008690	0.002915	-3556.913
32824	0.016264	0.028270	0.006978	0.002410	-3563.399
32828	0.016264	0.028270	0.006978	0.002410	-3568.489
32832	0.019327	0.033594	0.008715	0.002725	-3569.936
32836	0.019327	0.033940	0.009034	0.002629	-3544.248
32840	0.017920	0.032114	0.007837	0.002605	-3534.964
32844	0.017363	0.031217	0.006308	0.002708	-3553.092
32848	0.017352	0.030733	0.006651	0.002566	-3548.607
32852	0.017352	0.029748	0.007724	0.002566	-3540.897
32856	0.015162	0.025993	0.006746	0.002160	-3552.315
32860	0.012186	0.020891	0.004675	0.001736	-3545.012
32864	0.015180	0.024339	0.005446	0.002022	-3544.798
32868	0.016118	0.024339	0.005415	0.002057	-3524.726
32872	0.014685	0.022360	0.005885	0.001930	-3513.639
32876	0.012531	0.020193	0.003801	0.001929	-3520.745
32880	0.011698	0.017383	0.003506	0.001550	-3545.553
32884	0.011698	0.017383	0.003495	0.001555	-3543.453
32888	0.011698	0.017196	0.003495	0.001555	-3545.872
32892	0.011698	0.019261	0.003297	0.001648	-3553.705
32896	0.011984	0.018015	0.003084	0.001541	-3522.258
32900	0.011984	0.019109	0.003084	0.001541	-3536.377
32904	0.012440	0.019837	0.003145	0.001628	-3529.771
32908	0.013693	0.021421	0.003145	0.001628	-3543.784
32912	0.014815	0.021920	0.003109	0.001725	-3553.662
32916	0.014345	0.021225	0.002687	0.001872	-3552.049
32920	0.020049	0.029841	0.003755	0.002616	-3514.314
32924	0.021014	0.030313	0.003755	0.002616	-3539.780
32928	0.021014	0.030313	0.003790	0.002592	-3558.582
32932	0.020954	0.029788	0.003720	0.002641	-3543.051
32936	0.025480	0.036223	0.005416	0.003211	-3543.640
32940	0.019539	0.027349	0.003748	0.002488	-3541.696
32944	0.017600	0.023621	0.004387	0.002267	-3532.196
32948	0.016606	0.023415	0.002701	0.002139	-3524.596
32952	0.015342	0.021633	0.002496	0.001976	-3524.930
32956	0.021672	0.030560	0.003526	0.002791	-3541.399
32960	0.021994	0.029496	0.003753	0.002623	-3552.045
32964	0.019251	0.025817	0.003995	0.002497	-3550.819
32968	0.019251	0.024624	0.002744	0.002430	-3545.130
32972	0.023865	0.030527	0.003599	0.002848	-3551.331
32976	0.016748	0.021423	0.002546	0.001983	-3549.044
32980	0.014926	0.019092	0.002176	0.001842	-3541.529
32984	0.013442	0.019092	0.002176	0.001842	-3555.701
32988	0.015551	0.022965	0.002518	0.002131	-3534.233
32992	0.014397	0.021260	0.002553	0.001801	-3546.810
32996	0.013903	0.020960	0.002466	0.001739	-3540.220
33000	0.014786	0.020960	0.003729	0.001739	-3550.025
33004	0.019153	0.027150	0.004571	0.002381	-3536.494
33008	0.021239	0.031403	0.005069	0.002640	-3550.339
33012	0.020524	0.033020	0.005509	0.002429	-3540.537
33016	0.021227	0.034402	0.005915	0.002420	-3527.803
33020	0.022034	0.035181	0.005430	0.002840	-3536.404
33024	0.029406	0.046953	0.007969	0.003447	-3545.358
33028	0.029406	0.048042	0.007594	0.003618	-3546.039
33032	0.031948	0.052194	0.008015	0.003730	-3555.239
33036	0.025945	0.043886	0.006459	0.003053	-3545.752
33040	0.020120	0.036459	0.006876	0.002569	-3537.418
33044	0.018707	0.032417	0.007655	0.002389	-3538.817
33048	0.017124	0.028615	0.004437	0.002265	-3556.410
33052	0.019676	0.034860	0.006115	0.002439	-3539.941
33056	0.016813	0.030971	0.006418	0.002109	-3536.967
33060	0.017497	0.032231	0.006649	0.002205	-3556.003
33064	0.022908	0.040714	0.007221	0.002887	-3561.337
33068	0.017746	0.029159	0.005517	0.002268	-3540.062
33072	0.015574	0.025590	0.004841	0.001990	-3530.831
33076	0.015967	0.025590	0.003635	0.002012	-3545.465
33080	0.016171	0.027185	0.005532	0.002038	-3528.364
33084	0.016171	0.028361	0.005124	0.001883	-3539.005
33088	0.012672	0.022226	0.003451	0.001717	-3540.763
33092	0.016138	0.028304	0.004395	0.002186	-3548.158
33096	0.019282	0.033818	0.004582	0.002416	-3508.705
33100	0.019282	0.033818	0.005125	0.002160	-3519.641
33104	0.019282	0.035597	0.005125	0.002160	-3500.164
33108	0.021638	0.039947	0.005279	0.002641	-3516.407
33112	0.022201	0.040960	0.005097	0.002735	-3534.513
33116	0.018832	0.034744	0.004342	0.002310	-3531.167
33120	0.018832	0.034744	0.004535	0.002212	-3530.027
33124	0.018832	0.034342	0.004333	0.002315	-3523.461
33128	0.015006	0.028488	0.003594	0.001921	-3526.726
33132	0.017730	0.034063	0.004759	0.002517	-3532.193
33136	0.016450	0.031602	0.005296	0.002388	-3525.945
33140	0.019448	0.039420	0.006417	0.002755	-3538.500
33144	0.019448	0.039420	0.006564	0.002694	-3526.395
33148	0.021678	0.043940	0.007664	0.002866	-3543.851
33152	0.021412	0.044028	0.007277	0.003031	-3524.471
33156	0.026724	0.054949	0.010119	0.003783	-3546.562
33160	0.019634	0.040371	0.007659	0.002698	-3537.696
33164	0.017420	0.035818	0.006779	0.002399	-3542.104
33168	0.017420	0.034755	0.006779	0.002399	-3549.458
33172	0.017420	0.035522	0.006762	0.002405	-3534.663
33176	0.019140	0.041728	0.007732	0.002716	-3539.374
33180	0.015554	0.033909	0.005348	0.002207	-3538.063
33184	0.013008	0.027120	0.005454	0.001719	-3512.327
33188	0.012977	0.026053	0.004380	0.001652	-3517.104
33192	0.013548	0.025167	0.004461	0.001682	-3534.568
33196	0.012471	0.023296	0.003514	0.001557	-3543.938
33200	0.012471	0.022268	0.003514	0.001557	-3549.070
33204	0.013880	0.024783	0.003911	0.001733	-3557.508
33208	0.012466	0.020906	0.003367	0.001448	-3544.733
33212	0.015373	0.027251	0.004098	0.001809	-3534.113
33216	0.015373	0.027251	0.005306	0.001809	-3527.373
33220	0.016467	0.030596	0.005781	0.002093	-3526.384
33224	0.020174	0.038631	0.006434	0.002350	-3516.095
33228	0.015428	0.029125	0.004921	0.001798	-3535.013
33232	0.013595	0.026800	0.004080	0.001683	-3540.965
33236	0.016533	0.033577	0.004879	0.002082	-3557.303
33240	0.016533	0.033577	0.006483	0.001982	-3526.539
33244	0.019556	0.038464	0.006810	0.002344	-3529.367
33248	0.018484	0.038468	0.006810	0.002344	-3542.422
33252	0.024099	0.048590	0.008878	0.003057	-3536.167
33256	0.016993	0.034262	0.006041	0.001993	-3544.218
33260	0.013312	0.025293	0.004360	0.001695	-3536.223
33264	0.012497	0.023842	0.003782	0.001722	-3543.830
33268	0.012497	0.024945	0.002861	0.001722	-3559.596
33272	0.013521	0.024945	0.002861	0.001722	-3543.360
33276	0.016580	0.030587	0.004546	0.002259	-3546.832
33280	0.018086	0.033253	0.004959	0.002464	-3550.019
